District,Crop,Year,Rainfall_mm,Temperature_C,Humidity_pct,Soil_pH,Soil_Moisture_pct,Yield_t_ha
Erode,Maize,2018,753.0914074558967,23.34702207805309,77.2249017104467,7.801224593419037,24.479458078208882,5.5634399469431965
Salem,Rice,2022,930.8646237773431,23.074284805487178,44.37705277568952,5.705098067710338,26.147420145871592,6.376292736277963
Chennai,Groundnut,2021,1557.3047905521255,22.71301195388662,75.38333443331781,7.04317141684929,28.115639013143245,6.9434327748540525
Tirunelveli,Groundnut,2020,898.5229073757947,29.07695668851237,59.680804988104384,6.405693282083348,41.56550318359732,7.255972871625389
Madurai,Rice,2021,833.0923651809958,24.871074177954647,68.7346429936478,6.324862135494113,34.148943218737294,7.1907771173448305
Chennai,Maize,2020,603.2695263123371,23.4873844356825,80.44702958779735,6.752334600845323,33.8951881824428,4.99315723713008
Madurai,Cotton,2024,1232.0665918022462,29.21534942443394,59.9685002415025,6.762944126351417,40.061902246394766,7.983266344317849
Erode,Cotton,2025,560.2246034558575,30.636637591010295,58.39987361435436,6.829275054490533,29.05929565902772,5.837919489555276
Coimbatore,Cotton,2024,956.7802292120305,31.36274687012928,64.28021491027117,5.90839400210988,17.308302263466363,6.622245946521403
Trichy,Maize,2021,731.6111696729047,30.800910286943278,63.64929581069152,7.46294671132127,25.109700801857024,6.247124979996238
Chennai,Cotton,2022,802.6659343554944,25.062068908663715,57.49837379858907,6.756796549233372,32.4266877836996,7.293216993018065
Erode,Maize,2021,494.01693284748546,28.883491086239058,69.06271816929632,7.115678043024717,34.559431787866785,6.570769248419615
Tirunelveli,Maize,2024,1185.7818054334737,29.58998904765576,69.58170514759975,7.550218929956366,40.028735463066425,7.779593894287014
Tirunelveli,Rice,2022,780.5506735204308,26.480373615714903,72.62988472384555,5.355215543574975,33.69284800623687,7.692628067149155
Tirunelveli,Groundnut,2021,546.2275852767416,28.527206732495088,59.80429392156171,7.141321430431114,44.15230315447454,5.854413579456081
Tirunelveli,Groundnut,2021,1163.1726492600228,23.994821664122615,58.55997628589443,6.585072238086978,38.25374523370002,6.585027397304089
Vellore,Groundnut,2021,723.9657967406741,25.991679436498554,66.81403260340157,7.41321284306149,22.326928247043064,5.436385411090974
Vellore,Cotton,2022,933.6518229326803,29.189719377881865,65.54954498777083,6.1390664944690805,12.074388483482675,6.124379446999858
Vellore,Rice,2023,1060.3540955335916,32.82413649391103,65.74161025281262,7.354742384245491,25.93329281347139,5.983185837369198
Madurai,Cotton,2021,968.50858264358,31.684606762629887,60.92770377257408,5.961496022508134,36.24054072372165,6.487742585881714
Madurai,Cotton,2024,300.8411123752412,30.11474712874982,71.30039934441335,6.981549363884581,38.33941219846996,6.184757427762875
Vellore,Groundnut,2024,1023.8391752444468,28.255040124079283,58.57520296328169,6.898980464415619,34.05099991298837,6.978642577065704
Coimbatore,Groundnut,2021,824.846559333718,27.75926235847898,66.7782515038202,6.59120424712128,36.08209555420015,6.9904343749794124
Tirunelveli,Cotton,2025,767.7428257991669,23.367680147559515,64.93631571563435,5.9775402545965415,46.88499194687191,6.434615719755442
Erode,Rice,2019,822.7312627561944,25.326379091553584,67.66541817134828,6.441911314443574,35.12615959185693,6.19471183820681
Coimbatore,Groundnut,2025,447.49180151472956,25.43086446530019,79.85269818735141,7.346006454716532,38.148819016475095,5.9093743037718145
Trichy,Groundnut,2020,898.0427286654507,29.839229809730078,54.85499996078073,7.741441567372593,49.368533302946105,6.64306304155157
Coimbatore,Rice,2022,508.9021565726724,31.023832868754646,44.086742347871464,8.067912056188401,18.697979527115947,4.524182699215666
Madurai,Rice,2020,778.5400726108421,30.357034942484677,62.058085499161386,7.068756712470131,50.387175498838516,7.7929093957529645
Salem,Rice,2021,889.0661078845527,31.784532601823358,56.48693956122108,6.875998439336378,11.967814638067011,6.087991535632274
Trichy,Cotton,2020,,28.231224164884736,37.875174874714865,7.01424661903129,27.565750363728345,7.425544310259175
Erode,Groundnut,2023,645.0967100350714,24.854623415699564,85.46350668396833,8.049963195381999,29.967739028932222,5.933533244226657
Coimbatore,Cotton,2018,,27.840214731682376,73.59710235332949,7.064435450271834,20.30046410819252,7.430076593103038
Madurai,Cotton,2024,1086.7133133787868,25.680521310616065,74.67157060747185,6.761042494429327,33.51624843866474,7.216714414234897
Madurai,Cotton,2025,742.6475643773659,30.10515197361951,65.14532175472641,6.50728706808123,34.539405425724894,6.855605745167601
Madurai,Groundnut,2022,572.8126833993492,26.85092031008834,72.20817402761497,6.588146401867118,41.660331566685,6.301937363322013
Trichy,Rice,2022,489.0459544423947,27.68469882484975,63.77359603449295,6.970479363058701,41.37042191377364,8.284837830053899
Coimbatore,Rice,2023,917.9384628832848,30.219591134947468,76.14320944425265,6.1739931557924175,36.56198398765839,7.620330252503143
Trichy,Rice,2019,665.6789626147965,25.628498273306988,69.89065530667321,6.261493083116159,45.06575044462604,7.322292633118236
Erode,Maize,2023,1149.8392013204289,31.0847250746312,67.63474622782115,6.655325284105442,40.80429059244459,7.133839406236513
Vellore,Rice,2019,680.1190425429324,23.687691673729237,68.38928095185886,6.383659401424446,32.07562369889082,5.711259846133075
Chennai,Rice,2023,624.832254987007,28.980963097404242,82.6544952756248,7.117541201541879,36.07168236121538,6.571682078046296
Tirunelveli,Groundnut,2020,908.4065878110785,27.709123208567657,69.67330945244423,7.171747165800579,29.27861304733524,6.639185184691473
Tirunelveli,Cotton,2023,678.4882857101442,30.647493748556734,57.70390796285672,6.883759883576815,23.97063216146121,6.009441351158366
Salem,Maize,2024,852.1374983422008,23.602003322035248,71.36190921424826,7.042925614139521,38.85122651382116,6.7678192678669715
Trichy,Rice,2019,1096.4973325146302,23.101468407068126,72.89040657496365,6.782315354738153,21.510017842683773,6.3727733376972475
Tirunelveli,Rice,2022,879.307332917181,30.40014203475564,66.55290145347016,4.8,33.312963472104066,6.514934985764046
Chennai,Cotton,2021,880.241115175681,26.7490491470426,67.47897035706663,6.08689354638825,14.317902947613703,6.663369268794348
Tirunelveli,Cotton,2020,901.2866772271045,27.709433267941744,57.33783882125908,7.195141293073726,35.638811330756205,7.282359413918187
Erode,Maize,2022,426.7252524286517,25.88880268509076,68.9707564643553,6.112828165302531,28.457203126681055,6.145027739828974
Erode,Maize,2025,947.9594374826225,30.920993215447158,55.855186533572024,7.298791212825021,40.11379028391572,7.529874668946581
Coimbatore,Groundnut,2018,889.9828941814741,28.957491873312126,65.49224455236997,7.338140082891456,32.99775668349084,6.714572724892085
Tirunelveli,Maize,2025,1073.2243317458551,28.77012508178254,61.30677224921308,6.51415479109163,33.85173494491051,7.0609676356597895
Vellore,Groundnut,2024,1001.4527002842798,24.257214501840444,77.82906213368892,6.286619299160841,35.469695686273575,6.466847383800478
Tirunelveli,Groundnut,2022,799.5128420986215,29.604817770254087,83.49943200851715,6.706713770828176,29.49690169449302,6.701512570384651
Tirunelveli,Cotton,2022,1108.0982228776725,24.824918659976067,56.55675674651249,6.669191995755454,29.90100593890475,6.455679319049541
Erode,Maize,2020,776.8423255968198,25.89263031141992,67.95379581326675,7.138902258957838,29.90493459929594,6.415423876462206
Trichy,Groundnut,2019,911.7892760194262,23.63088747268752,64.89640632207815,5.061222560640376,33.87347883014705,4.7168806901181375
Salem,Maize,2022,772.212642380161,27.499067281329882,72.64438411836515,6.186151416729327,29.987424341634032,7.001126551895679
Madurai,Groundnut,2024,965.4394512308029,31.406314432215392,68.96241659366575,5.991322467382076,39.05413779516836,6.04576434640398
Chennai,Groundnut,2019,755.8775543405595,28.725423965322175,64.12624556148452,4.937188206030212,19.07227433438357,5.319953520768132
Salem,Maize,2023,1261.8879022353917,26.586173099211187,68.93750522267952,6.353630608026949,21.507684717941515,7.4098110848320555
Trichy,Groundnut,2023,1354.34068430641,28.349268217923804,65.85348742062295,5.650281586429294,51.99723083522774,7.759940000377079
Trichy,Rice,2024,1068.4845635465012,28.331564710829493,83.89134601822101,6.428760538554837,31.092711622938243,8.201135890883426
Salem,Cotton,2020,1235.324162353507,28.211419788564776,60.06354637362923,6.358428064659393,25.867702216040037,7.289938021442335
Coimbatore,Groundnut,2021,465.1963797852382,28.567470176831435,70.57486706557133,7.017365870048218,34.7705373734922,6.67631479272875
Salem,Maize,2021,494.65556418125135,24.672018067375916,73.09633472021287,6.524883767115111,41.9038827195215,6.674151644791602
Vellore,Maize,2024,769.6098583421967,28.340922752096674,72.38477219266693,5.515975616162042,40.76918364212151,7.517436103972731
Tirunelveli,Cotton,2025,860.3077413147194,22.383205218238754,65.0211047163398,6.94257697049334,28.266210667721854,5.441642087946522
Coimbatore,Groundnut,2021,800.4481454750836,29.841995546892733,81.68273934390419,8.393922672974218,30.385956184524026,6.213332497117709
Erode,Cotton,2025,439.46618759176164,24.471202585886783,47.11116341245244,7.4525557845711745,31.996386104437295,5.244987207810194
Vellore,Cotton,2022,1137.8979265809116,31.768313056508532,57.060637287759725,7.175465163664979,37.80242336633616,7.390392238273849
Salem,Maize,2021,1388.5495583392342,20.175243956282227,74.63569941859159,6.563181563230455,35.4093075571719,5.815277143607234
Salem,Maize,2018,1170.2469197931557,33.35815981608549,59.19892392357448,6.356365144513219,26.746897823187876,5.439677654165402
Trichy,Groundnut,2022,1121.380817196618,22.754493834310672,58.61490054225921,6.307801176872263,30.41434285058508,5.851687587795933
Trichy,Rice,2023,906.5299012864008,24.16020918676118,63.32804415739987,6.868449517985679,32.612288272619246,6.068660580380712
Tirunelveli,Rice,2025,639.2506573182158,28.956982521411202,60.14356674042102,5.904846015781785,48.338400966621094,7.22978828040585
Chennai,Maize,2023,868.1320131589919,29.979887950158655,74.37089010577277,6.854244040514108,33.403754905306705,6.983127138790023
Vellore,Cotton,2018,1376.397009210376,27.093166635148638,77.04404784295357,6.235456161742167,64.77837860724696,9.738457429765779
Madurai,Maize,2022,762.002971873236,30.85633936722519,68.88315330444394,5.499870502901514,32.577047854934676,6.499422054156904
Coimbatore,Groundnut,2023,736.2606880440146,25.45102639118061,78.54626371027011,6.225580140918198,19.85168569248944,6.408386932106799
Salem,Rice,2021,1126.8259147759784,26.720985770297467,54.13565499801206,7.575838194844538,38.16095640404422,7.365624779327777
Trichy,Groundnut,2021,1143.421512686399,27.03335058405641,68.75887707611922,6.796864683339265,44.424789950476004,8.193546069938133
Erode,Maize,2024,638.0245485562991,26.2771332538296,81.47953485845781,4.8,39.275835021045246,7.014581027956552
Madurai,Rice,2022,784.6288466906444,21.810628561948086,77.76855803575722,6.228460462814449,36.77014545008413,5.3910401836303405
Tirunelveli,Maize,2023,724.5236260246413,27.921065387172817,82.3629408018324,7.332282193615797,31.582795383853473,6.650828471325033
Vellore,Cotton,2021,867.4223447652726,27.631977108151258,62.09954335394549,6.4911433110197905,32.43458708107343,7.327342220873176
Chennai,Rice,2020,1125.9216677378731,31.45018484387308,77.17189824418861,7.0666554437243265,14.052996116619852,6.948066098763713
Trichy,Cotton,2022,648.9931197179773,23.884977869747537,63.732238621983484,6.423294387662337,42.73147187372209,6.144946803851658
Tirunelveli,Maize,2025,1122.4162030592342,25.95389656297699,73.95152903874148,6.8287584529539185,31.587616085377704,8.174776236237829
Chennai,Maize,2022,875.4128122303272,31.851171921675345,81.10876821982079,6.724706901273386,45.31740674454795,8.03907216172741
Coimbatore,Rice,2023,1431.5480340785693,28.938524356109927,60.05932379409067,6.247878815695707,30.206511194137626,8.495662750722182
Salem,Rice,2018,929.7077210927184,29.75801499570039,49.442364193855056,7.100036653261852,34.51862957479053,8.488519579354701
Tirunelveli,Cotton,2025,825.7703575926837,29.450987594686502,86.47565348541725,7.772077370066851,46.24271522158858,7.49020709075118
Trichy,Maize,2019,993.6786817789981,29.465189271790575,72.88127218872344,6.969250804420564,47.02311854571413,8.215853708888877
Chennai,Groundnut,2025,765.7134405281975,33.82735998351258,66.92920441438075,6.7727725064686,42.571010713695074,4.638357260791256
Erode,Rice,2021,401.18171916204363,28.292930105537014,66.3799275484956,6.109777225124142,18.159736511409694,5.649774417431049
Trichy,Rice,2025,789.8697064322255,24.763701514103236,47.03808123064669,7.356748362985063,23.506661228371478,6.124776850736794
Trichy,Groundnut,2025,785.9265977326937,30.04415195592925,70.08731202293716,6.342262776109761,41.310143613086304,7.137197392422524
Vellore,Groundnut,2024,451.92063486254705,26.187034642473254,62.69434738284029,7.092480892394558,28.714181570789606,5.636519279518373
Chennai,Groundnut,2025,831.7412025513768,27.64820167546147,68.52474849057289,7.233188782654655,35.66376686735033,6.102250693557656
Coimbatore,Groundnut,2022,333.22244384765065,29.1845792056183,68.30292890634956,7.39125566444105,36.866851848313324,5.079839327303366
Madurai,Maize,2024,763.0782912111301,25.371666191299663,35.0,7.404288815535377,37.305563981321384,5.457475284017079
Tirunelveli,Groundnut,2019,910.898998011168,26.36705680697674,72.89965057254817,7.3789711833975415,25.498363818858117,6.684297892861444
Tirunelveli,Cotton,2018,874.2490442845581,29.522715427425318,69.88969496565264,5.8206438131927785,44.20571118076731,7.6086593260385085
Tirunelveli,Groundnut,2022,747.2326317782954,26.24433609213097,,6.09864564233043,30.279937275927153,6.381397504470215
Coimbatore,Cotton,2024,828.6173995129822,31.114833011169143,66.16580272456446,5.7392677601861655,40.30876082044159,6.880753955515852
Coimbatore,Cotton,2024,653.9838906305423,,68.48923371648557,5.692125786570259,33.135410288610274,5.848276583365877
Salem,Cotton,2022,852.7041298556337,24.833521995482982,69.72808415909718,7.7677171460551175,52.28769197071096,7.361854807833255
Chennai,Cotton,2022,864.5216016479427,34.09937877041703,70.74263083888447,6.009849730750931,48.03652076055837,6.444979299993801
Vellore,Groundnut,2022,624.9375055246226,23.103275386902553,72.75586201621051,5.911429429460979,54.184435533012106,5.969321072731392
Madurai,Rice,2024,916.9248001272745,27.914507107205473,70.82762725753025,6.660891861068291,49.87514713983726,7.885265601972593
Erode,Groundnut,2024,915.3631637701134,33.92474831220128,86.49728827898956,6.177816892816782,33.791337709430884,5.103733669381492
Chennai,Groundnut,2018,808.4475216047322,27.90850736672233,60.739850211785146,8.283332765198228,30.194493857801966,5.829502597240234
Madurai,Cotton,2022,1455.2617590717045,32.3096661410048,64.25045394902311,6.508602451616865,24.781170356702752,7.708248739989957
Erode,Maize,2021,814.8244033289228,30.087919566096048,84.92956430752848,7.011621450780146,37.39604625405522,6.687275137252836
Chennai,Cotton,2024,780.1914386567455,27.976953970448637,66.45397403334707,6.153670078592964,35.21911350956098,7.274142666430223
Madurai,Rice,2022,744.4017226980668,27.581935163318803,77.31637858449358,5.5365754898086905,34.61286321686979,7.168803765146389
Madurai,Rice,2025,607.2651942309001,21.21818427474322,69.35504871762534,6.189900728800986,27.538272727641882,4.0051842236248945
Salem,Cotton,2021,1021.4743399608508,26.97884268836684,65.72188163610318,6.197415916163238,38.248908869845174,7.864777047493269
Madurai,Rice,2023,678.4382579951375,28.74309921865982,77.86248223262122,6.192511833471723,31.56312227427918,7.154873046901939
Madurai,Cotton,2018,708.0129632505618,28.74132131101624,73.18422557394047,5.579959659062885,30.657222341820315,7.087414667329832
Madurai,Groundnut,2025,715.4396101153504,35.89074802289247,52.659901624851585,6.795251261113444,36.4749914695691,2.8364456386589345
Vellore,Groundnut,2019,603.7641210378722,28.89906581167842,69.73493168452998,6.464242777471676,34.29916829394515,5.778600541474178
Vellore,Cotton,2021,412.2291668638192,30.016465026540303,58.04938325626238,5.620658527425737,22.164379592811905,5.352607432076247
Coimbatore,Maize,2024,734.2650332102016,31.727882135711685,80.71152601253043,6.774390965856343,27.910590149414634,6.207980006258852
Erode,Maize,2025,1068.3338281780727,29.729604196888932,85.53590041514121,7.233562912463185,39.79348579462419,8.128437167473747
Erode,Rice,2021,899.2449513663109,27.724642986442593,86.73972199990959,7.53841132440342,34.57042513817609,7.814644214122807
Madurai,Groundnut,2021,1240.1438175470312,27.74020047827391,71.57513525498021,5.005796761165632,17.517089356577866,7.0593118631199605
Trichy,Maize,2018,1037.739076247296,26.8779056568439,63.384323516455765,6.1883697730905105,41.28921069616813,7.068801780716998
Chennai,Groundnut,2025,980.9912025685112,29.421475293237055,71.21758345825448,5.740456136352321,34.5550440719119,7.386234980860117
Salem,Groundnut,2018,1320.6622556631787,27.45497369286439,58.602754633192546,6.243379487914591,25.444388412380484,7.70146100067541
Trichy,Maize,2018,825.7136012491972,29.999796449701137,91.4549880044229,7.671986842324079,28.979706092670543,6.638733936082663
Vellore,Maize,2021,865.768918376238,24.770920606944962,79.94357030813319,6.1909469110435476,36.4870228602322,7.2926120201032925
Coimbatore,Maize,2018,847.1338945849656,28.46991506690766,71.04526351092011,6.367471459388102,15.122362646415947,6.65352168753883
Chennai,Groundnut,2019,1235.9466827958875,32.96661542850358,77.9704919551657,6.119649169746014,38.78469526271839,7.169647517686442
Erode,Rice,2023,850.6288291147728,27.281204808496597,63.08275875138637,7.838152781448587,43.88064132325841,7.353001977031436
Erode,Cotton,2023,687.9306564807239,33.89760520629369,56.92041908797545,5.090164431533516,43.015126931877,4.515355850588969
Chennai,Maize,2020,996.9188844907129,28.523748631452573,45.867466093265705,6.310543387348681,45.38821626469561,7.837204893975377
Madurai,Rice,2024,645.935047235743,27.8191737851328,68.83056761399635,6.094076025338586,27.980564672277122,6.988744014369519
Coimbatore,Rice,2022,983.3678781534813,28.373179207372374,65.91845576250175,5.495179980213662,44.3057496299887,7.388315627624747
Chennai,Cotton,2019,953.4602335354588,27.003445618675883,73.19289281093157,7.471552739619298,37.45080827601969,8.46647414681612
Vellore,Groundnut,2023,802.649333048376,21.662220572459475,68.13072700444953,5.437827300889817,27.4822829128406,4.837638077762222
Tirunelveli,Maize,2022,991.4528930217067,30.816559546314082,72.73885261242022,6.3783872759043385,39.20117874528704,7.357319189905322
Vellore,Groundnut,2024,478.05251742291205,35.01668212463076,76.11083400495438,6.644887708893961,38.92772696277437,3.3100001277875326
Madurai,Maize,2019,890.7405303312465,29.537373664104543,53.398188963165694,6.174355040645982,48.86459654559786,7.13202337279713
Coimbatore,Rice,2019,734.3086538333171,29.73222707634067,76.68899710023314,5.48601533247664,45.77456338779817,7.681599539087944
Coimbatore,Rice,2020,1565.5658943211301,27.415703406214412,63.934197466424926,6.5822179807679735,28.784815197102787,9.644078578854131
Salem,Rice,2020,888.956267410052,31.704925116258057,73.17578854059055,6.16671778191556,38.06604789823777,8.350333664176683
Chennai,Rice,2025,700.9019875541408,27.87433082092872,78.22226824827858,7.266053982248889,37.96963303667679,7.415413500521798
Madurai,Groundnut,2023,505.42456598672953,28.85510431423007,78.29094241020968,7.061277943728989,37.26174442511631,6.131673968719402
Erode,Groundnut,2022,1176.3515491985663,22.991307304114486,69.29152816327549,8.06099375559436,32.25641332347321,5.760818914377757
Erode,Maize,2022,762.4918201190555,26.306106015217765,69.78475826673812,6.776983366869841,50.79214425919371,7.61761043736462
Vellore,Groundnut,2025,652.1619832311452,29.17553007417996,76.91912232023792,7.112475775929471,29.391970444205896,5.895280473871431
Salem,Maize,2021,934.0748035022649,30.903077550668772,52.988238395883336,6.448745587808966,49.99747541984948,6.652607313048001
Chennai,Cotton,2019,1012.4297078514134,30.991807174814415,58.48420945052994,7.898210525587951,22.17674490393792,6.349809294478309
Tirunelveli,Cotton,2019,1008.4882333023822,22.9466210709832,65.20743271978081,6.707188380749566,31.567225332019063,6.3409479579892345
Trichy,Rice,2020,854.9376057648404,23.27110471920614,54.672059223658884,6.628212107884534,41.88114409295556,7.343321351818283
Tirunelveli,Groundnut,2023,889.7975342216799,29.869238723376682,65.28283235961422,7.078404472443344,25.524515383983665,5.930633558776784
Vellore,Groundnut,2021,908.0092689201757,25.610213158384536,64.7365105286475,6.248528787227757,28.38500207565027,6.925369794669635
Chennai,Groundnut,2021,934.0990664072183,30.86269633933368,68.87106586561173,6.350268035573342,39.81464272584154,6.756249799562736
Vellore,Groundnut,2021,956.2212989753706,22.783461730937542,67.43116570893024,7.077900954287128,19.444554960450294,4.961247223542967
Erode,Rice,2025,1123.6131878263864,27.68508818005297,78.69348529407435,7.212563692803143,44.94305558608562,8.038199345086586
Vellore,Maize,2025,864.1037155064625,27.890442184822028,73.73004694493112,7.117945998435406,48.307056219936165,7.920795076651467
Erode,Rice,2019,645.7991835424095,29.537494710410385,67.28968724562337,6.6438720800162,48.69330713762046,7.725635514708988
Chennai,Rice,2018,813.9270742239914,24.70028801233167,64.66737644815467,6.889299145783889,37.929773754936654,8.109388431204852
Chennai,Groundnut,2019,1038.4452046837491,21.706355003758667,67.52441890089518,7.3722958014383,31.149846287514272,4.809088489642967
Coimbatore,Groundnut,2024,403.36801040378856,28.548072836946183,67.70138957091358,5.934217150440897,31.738116449094044,6.387680597870997
Madurai,Maize,2021,404.81195115700973,29.68457687214553,93.18756290885186,6.700974955965183,37.58619692449224,6.331113666011795
Trichy,Cotton,2024,1079.569030348081,31.22385588042572,,4.8,36.16626278873361,6.406758872262667
Tirunelveli,Maize,2023,1230.030704212832,26.85263470917072,58.73724956901678,7.2181646963704775,31.578013510236453,6.939217054609078
Trichy,Cotton,2022,533.6999912451315,30.482181251249433,57.270740653050055,6.152170824448098,49.255589396356626,7.209846243648982
Coimbatore,Maize,2020,875.1148177082238,29.554476079642974,70.6927168382693,6.170758868549803,32.78434804381344,7.09969137631588
Vellore,Cotton,2020,750.1137217707462,32.23169624868588,70.29673346632202,6.614670579791821,47.935546994326174,6.683168419917849
Salem,Cotton,2019,784.7924719395941,27.8227586686585,62.26928206506014,7.133373027419851,35.89931938382055,7.064125674501488
Tirunelveli,Rice,2022,926.3827521891039,22.464322231058947,76.96117667120943,8.374284343709792,35.34108243270386,5.9144927453238205
Salem,Cotton,2020,526.7824427473128,27.78348904441841,71.6965686444625,5.612875449518687,39.662399799658935,6.372135962382668
Erode,Groundnut,2020,573.1956248768997,28.283042395080678,77.38100314671905,6.1053422594844395,39.54554849999068,6.708005633001029
Chennai,Cotton,2018,774.6872067696937,29.65822157567518,80.03454352910916,6.860079837825437,33.69897318874293,6.7587791677243185
Salem,Maize,2024,813.6561005264599,23.095416427710028,46.68955114059378,6.191292377227477,40.082160051131844,5.623323560159824
Salem,Rice,2025,568.5112235789571,27.0014565926148,74.85616674021263,7.285156698319631,41.18799715879753,7.4979268914746475
Trichy,Maize,2021,1047.4119186972962,30.777931429006767,55.09939527603092,6.5825430673165535,49.87911809781257,8.217781329157285
Vellore,Rice,2022,745.6097567222416,27.666926551292374,70.49412624634631,7.319717279829058,35.64188082645388,7.5529401844229405
Chennai,Maize,2025,744.5455984832887,27.021649977177326,67.27103994872603,6.526056658987494,27.972482772563286,7.24969001616063
Coimbatore,Maize,2022,920.6646975574752,34.1002444729072,67.69786248621955,7.081418866719083,28.901321368450994,5.070833942797746
Salem,Groundnut,2022,817.7729309831252,24.575986602139032,55.95378666317764,6.0300094942416225,56.31129543894776,6.295031518964475
Erode,Rice,2021,1059.3692032264532,31.946095071949806,78.30486536386766,8.0561950743446,18.082045054801583,7.452350281438262
Chennai,Cotton,2022,616.6443655498333,31.26799915479741,55.095050226391585,5.510238360438046,24.29064979171602,5.473744525606479
Erode,Rice,2022,500.65335073413155,27.27946732282572,75.50533611372597,6.204565096856837,35.23369358115278,7.393998537952284
Erode,Groundnut,2023,772.5531090503481,27.894750230136555,53.68109611328779,5.705731163780065,29.46378453417566,5.917129363607495
Trichy,Cotton,2022,865.0590432337532,27.883332054553076,67.82143950492613,7.260208916313543,42.36974260641274,7.877023943496421
Vellore,Groundnut,2022,539.81101397562,28.582232820299318,86.0439127157216,7.077727403658052,41.58270058093423,6.786215450915523
Trichy,Maize,2018,503.0616095749352,26.09746765619908,91.6163054830609,5.847268466781113,30.18814145350412,6.232664949643719
Tirunelveli,Maize,2025,895.5744455844964,26.629925675428257,51.81281142030718,7.3979796808573255,48.53368130844783,8.31283149056961
Chennai,Groundnut,2025,660.5548581712595,26.863281501127002,60.95461763816675,6.211020485785264,25.070037501423734,6.140961044334865
Salem,Maize,2019,486.87207074827006,26.965447358083573,62.77338693756032,6.971123083516757,28.364740862296905,5.878098116437895
Erode,Cotton,2020,1091.3353230785156,27.005580062233378,90.55053583520935,7.135489922457653,49.1520627575742,9.32765876745966
Chennai,Rice,2025,692.0513317682269,20.82936067508457,67.31673367815453,6.5285904801244845,23.251214742668825,3.2957382449453867
Erode,Cotton,2020,1137.4529009663395,28.312477081374244,78.74664086224138,7.336897334251702,38.121859870793415,7.547104483829074
Madurai,Rice,2024,857.1176977773567,26.312103103507415,70.99707134165821,6.59912407545995,49.11422846218211,8.49411602717388
Trichy,Cotton,2024,923.6897155138258,22.02620452283296,56.007874969998795,6.937114953917705,11.606784377842814,4.7396230060429865
Tirunelveli,Maize,2024,797.1250634757868,26.879836752285,,6.508112537554385,31.96082091161263,6.443603731148086
Madurai,Rice,2018,,26.78093607037635,61.86908250480299,5.392244255673247,43.52814902206569,6.292840759615013
Madurai,Cotton,2021,565.803377236574,32.08078248666391,91.16873221770089,6.61352576499262,32.569558560113904,6.541348286055521
Trichy,Rice,2022,818.5726350703189,26.27446413302587,70.57613260049331,6.088433735019727,35.533760630814456,6.984858576781382
Coimbatore,Cotton,2024,941.1822843231762,30.136928575595185,78.54373959735736,7.674588347423051,36.6922674407356,7.335829149746378
Vellore,Groundnut,2019,402.58149440296984,32.42499841083429,53.817574383068816,5.745076767427327,37.81462681053615,4.631253663033606
Madurai,Cotton,2020,836.5995730348847,25.99018013113091,64.74778084420588,7.557513157917578,27.747165807971097,6.871934701078657
Vellore,Groundnut,2019,569.4339781964921,27.84800892844238,75.78843923633255,6.574859781589201,41.89615254964485,6.914397153350175
Vellore,Maize,2024,908.6550412724135,33.53181367971104,57.08833041513002,6.984341487203806,37.295031433635984,4.706218252335648
Erode,Maize,2025,845.1498035750437,28.73272369647759,67.36032608667173,5.7340584447122716,24.685248600303275,6.875439009841702
Coimbatore,Groundnut,2019,1035.8754006073934,29.195999494620565,59.202338830719825,6.483846838187286,30.809115845718626,6.121718109903907
Erode,Maize,2019,1116.7057325468797,26.69678744330135,76.26434383920571,6.234766230170459,22.281618179220605,7.302754963171163
Coimbatore,Cotton,2020,964.7474748185073,30.198562657383167,71.98516545793899,8.172269733697867,36.924584902012015,6.6477472286414825
Salem,Groundnut,2025,1065.0983972426436,27.87314363620613,74.83385418734467,6.217458326788641,39.41586442876671,7.666444772258304
Erode,Rice,2021,762.4143810190403,22.137270598784443,76.71075035800602,7.507363642635402,36.909365333700855,5.981428028223861
Tirunelveli,Rice,2020,1555.7793528167863,26.863255891254983,65.72325196794434,7.517155374886044,39.948447797657195,9.24405785389262
Trichy,Maize,2020,545.2952258762798,24.213827871296694,78.03231721917261,7.49749127317276,36.20127898949635,5.5062449347312805
Tirunelveli,Rice,2022,718.0610555226697,28.359171085672145,62.101518498089376,6.284287077483858,41.85903163211033,6.959658173696496
Trichy,Maize,2021,1075.339645686723,25.066114889411587,74.25720101435968,7.963427313667683,33.84885961954149,6.964157339806914
Vellore,Maize,2019,1038.1803262152482,29.530011090215936,48.290467199038645,8.108526974255808,41.316235159612624,6.9404938036215205
Chennai,Cotton,2024,971.8472547855872,28.14324294698815,60.536438107107884,6.956981353502688,23.42713786767252,7.322859065690526
Madurai,Cotton,2021,1018.829664498277,24.006371188547632,91.15803203581626,6.3742207946633975,22.42472213757167,6.5300916531323425
Madurai,Groundnut,2020,329.11071134848976,26.423878030036214,74.10987936730487,6.0975473505162325,35.779533590467224,6.294647131484948
Coimbatore,Cotton,2023,1247.3246736344586,29.98580064521947,74.11346886529637,7.030231392822651,41.16016346904744,8.35857298573464
Coimbatore,Cotton,2023,799.0272602833462,31.67357771460469,59.761040685673095,6.745431603985067,32.50908875109724,6.783949661186022
Erode,Cotton,2019,1161.473545567713,25.112252059923414,57.057895440166504,6.82790059576594,40.74299904518899,7.479750433671814
